Time (min),Monomer Conversion,Polymer Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds
61.8333,0.299998,0.69998,55521.1,114316,120044785,40,35,999980,278946748
62,0.300692,0.699285,55466,114221,120322525,58,40,999971,278668522
62.1667,0.301387,0.698585,55410.4,114120,120600558,44,29,999978,278388218
62.3333,0.302037,0.697948,55359.9,114040,120860496,32,20,999984,278133535
62.5,0.302734,0.697246,55304.2,113952,121139731,54,36,999973,277852508
62.6667,0.303421,0.69656,55249.8,113838,121414652,48,33,999976,277577994
62.8333,0.304131,0.695849,55193.4,113749,121698795,46,27,999977,277293646
63,0.30481,0.695159,55138.7,113651,121970129,50,34,999975,277017451
63.1667,0.305501,0.694453,55082.7,113550,122246986,54,44,999973,276734944
63.3333,0.306197,0.693774,55028.8,113451,122525148,52,28,999974,276463124
63.5,0.306859,0.693118,54976.8,113353,122790249,44,35,999978,276200594
63.6667,0.307521,0.692466,54925.1,113272,123055035,50,29,999975,275939828
63.8333,0.308196,0.691785,54871.1,113185,123325140,42,32,999979,275667310
64,0.308897,0.691082,54815.3,113087,123605574,40,28,999980,275386117
64.1667,0.309557,0.690414,54762.4,113002,123869793,42,36,999979,275118857
64.3333,0.310213,0.689772,54711.4,112909,124132287,44,26,999978,274861728
64.5,0.310908,0.689074,54656.1,112797,124410425,48,32,999976,274582749
64.6667,0.311595,0.688388,54601.6,112709,124685164,40,27,999980,274307860
64.8333,0.31226,0.687704,54547.4,112616,124951322,62,42,999969,274034408
65,0.312936,0.68705,54495.5,112537,125222102,44,27,999978,273772557
65.1667,0.313608,0.686372,54441.7,112447,125490872,46,35,999977,273501337
65.3333,0.314295,0.685676,54386.5,112350,125765721,46,30,999977,273222723
65.5,0.314935,0.685038,54336,112269,126021905,50,37,999975,272967691
65.6667,0.315607,0.684365,54282.5,112191,126290767,46,32,999977,272698131
65.8333,0.316261,0.683715,54231,112117,126552310,50,36,999975,272438319
66,0.316927,0.683056,54178.7,112025,126818793,32,22,999984,272174619
66.1667,0.317602,0.682377,54124.9,111924,127089121,52,36,999974,271902895
66.3333,0.318252,0.68172,54072.8,111812,127349198,46,31,999977,271640020
66.5,0.318916,0.681059,54020.3,111721,127614941,52,41,999974,271375178
66.6667,0.319564,0.680409,53968.7,111630,127873965,52,35,999974,271115087
66.8333,0.320234,0.679747,53916.2,111542,128142353,46,30,999977,270850230
67,0.320903,0.67908,53863.3,111456,128409777,44,25,999978,270583347
67.1667,0.321562,0.678423,53811.2,111373,128673539,40,26,999980,270320414
67.3333,0.322201,0.67778,53760.3,111280,128929265,46,29,999977,270063410
67.5,0.32287,0.67711,53707.1,111182,129197215,48,37,999976,269795184
67.6667,0.323531,0.676453,53655,111091,129461699,44,23,999978,269532362
67.8333,0.324202,0.675779,53601.5,111013,129729894,52,28,999974,269262612
68,0.32487,0.675111,53548.5,110911,129997257,56,37,999972,268995181
68.1667,0.325538,0.674439,53495.2,110822,130264587,50,32,999975,268726415
68.3333,0.32616,0.673811,53445.4,110727,130513618,60,42,999970,268475190
68.5,0.326839,0.673132,53391.6,110630,130785314,64,43,999968,268203403
68.6667,0.327484,0.6725,53341.4,110546,131043408,38,25,999981,267950490
68.8333,0.32813,0.671855,53290.3,110458,131301741,38,25,999981,267692419
69,0.328781,0.671201,53238.4,110374,131562266,56,37,999972,267430784
69.1667,0.329427,0.670548,53186.6,110290,131820833,58,40,999971,267169254
69.3333,0.330091,0.669883,53133.8,110191,132086518,54,38,999973,266903063
69.5,0.330731,0.669247,53083.4,110112,132342813,42,25,999979,266648891
69.6667,0.331391,0.668583,53030.7,110028,132606569,58,36,999971,266382893
69.8333,0.332042,0.667936,52979.4,109942,132867198,58,41,999971,266124107
70,0.332695,0.66728,52927.4,109846,133128485,46,24,999977,265861773
70.1667,0.333332,0.666641,52876.7,109765,133383495,50,39,999975,265605835
70.3333,0.333978,0.666001,52826,109689,133641927,46,31,999977,265349938
70.5,0.334651,0.665329,52772.7,109590,133911384,42,25,999979,265081126
70.6667,0.335303,0.664678,52721,109496,134172125,40,26,999980,264820421
70.8333,0.335956,0.664023,52669,109408,134433282,52,38,999974,264558212
71,0.336576,0.663395,52619.2,109313,134681612,42,34,999979,264306863
71.1667,0.337241,0.662746,52567.8,109233,134947627,34,23,999983,264047378
71.3333,0.337889,0.662088,52515.6,109147,135206848,56,37,999972,263784221
71.5,0.338545,0.661438,52464,109051,135469402,40,26,999980,263524110
71.6667,0.339162,0.66082,52415,108975,135716153,46,31,999977,263276496
71.8333,0.339815,0.660169,52363.3,108897,135977444,40,23,999980,263016007
72,0.340474,0.659495,52309.9,108802,136241480,54,38,999973,262746432
72.1667,0.341112,0.658871,52260.4,108723,136496542,46,31,999977,262496762
72.3333,0.341779,0.658196,52206.9,108631,136763491,50,41,999975,262226603
72.5,0.342427,0.657549,52155.6,108547,137022837,46,33,999977,261967930
72.6667,0.343063,0.65691,52104.8,108454,137277367,56,31,999972,261712004
72.8333,0.343699,0.656282,52055,108365,137531684,48,29,999976,261460657
73,0.344317,0.655664,52006.1,108289,137779168,48,30,999976,261213633
73.1667,0.344973,0.655003,51953.6,108192,138041582,54,38,999973,260949174
73.3333,0.345612,0.654368,51903.2,108107,138297165,44,27,999978,260694904
73.5,0.346262,0.653728,51852.5,108030,138557516,26,11,999987,260438858
73.6667,0.346885,0.653095,51802.2,107934,138806780,46,25,999977,260185394
73.8333,0.347512,0.652472,51752.8,107852,139057491,44,31,999978,259936116
74,0.348154,0.651819,51701.1,107754,139314456,46,33,999977,259674970
74.1667,0.3488,0.651185,51650.7,107656,139572918,40,30,999980,259421069
74.3333,0.349424,0.650555,51600.8,107554,139822811,42,28,999979,259169238
74.5,0.350067,0.649913,51549.9,107460,140080175,50,31,999975,258912306
74.6667,0.350703,0.649272,51499,107369,140334622,46,32,999977,258655522
74.8333,0.351369,0.64861,51446.5,107285,140601153,48,25,999976,258390768
75,0.352021,0.647953,51394.4,107199,140861760,46,35,999977,258128045
75.1667,0.352644,0.647333,51345.2,107108,141111304,52,35,999974,257879760
75.3333,0.35332,0.646658,51291.7,107010,141381853,44,31,999978,257609844
75.5,0.353961,0.646022,51241.2,106922,141638055,44,27,999978,257355087
75.6667,0.35457,0.64541,51192.7,106841,141881774,50,31,999975,257110406
75.8333,0.355218,0.644772,51142.1,106752,142141021,30,17,999985,256855184
76,0.355855,0.644127,51091,106670,142395929,44,31,999978,256597105
76.1667,0.356491,0.643484,51039.9,106589,142650688,52,35,999974,256339496
76.3333,0.357123,0.642862,50990.6,106512,142903463,50,29,999975,256090912
76.5,0.357767,0.642212,50939,106407,143161173,54,38,999973,255830464
76.6667,0.358415,0.641556,50887,106316,143420510,56,44,999972,255568165
76.8333,0.359066,0.640911,50835.9,106235,143680807,46,35,999977,255310147
77,0.359711,0.640264,50784.5,106143,143939241,38,23,999981,255051077
77.1667,0.360349,0.639627,50734,106057,144194442,44,29,999978,254796242
77.3333,0.360961,0.639018,50685.7,105970,144439154,46,33,999977,254552430
77.5,0.361586,0.638391,50636,105885,144689257,54,35,999973,254301682
77.6667,0.362229,0.637752,50585.3,105796,144946742,42,27,999979,254045860
77.8333,0.362837,0.637132,50536.1,105713,145189726,56,33,999972,253798035
78,0.363461,0.636524,50487.9,105641,145439750,44,27,999978,253554478
78.1667,0.36406,0.63592,50440,105553,145679447,54,30,999973,253312970
78.3333,0.364682,0.635305,50391.2,105460,145928308,38,27,999981,253066852
78.5,0.365323,0.634657,50339.8,105366,146184707,46,28,999977,252807425
78.6667,0.365958,0.634025,50289.6,105281,146438905,56,30,999972,252554443
78.8333,0.366611,0.633379,50238.4,105192,146699903,38,23,999981,252295997
79,0.367241,0.632736,50187.4,105114,146951989,48,27,999976,252038814
79.1667,0.367852,0.632132,50139.5,105020,147196776,40,26,999980,251796990
79.3333,0.368445,0.631538,50092.4,104940,147434027,44,24,999978,251559261
79.5,0.369058,0.630926,50043.8,104859,147679139,32,23,999984,251314430
79.6667,0.369652,0.630316,49995.5,104779,147917122,50,28,999975,251070571
79.8333,0.370298,0.629674,49944.5,104693,148175335,58,44,999971,250813397
80,0.370949,0.629028,49893.3,104609,148436024,56,40,999972,250554868
80.1667,0.371593,0.62838,49841.9,104510,148693755,60,41,999970,250295738
80.3333,0.372223,0.627758,49792.6,104414,148945699,52,30,999974,250046954
80.5,0.372873,0.627098,49740.2,104328,149205777,48,36,999976,249782619
80.6667,0.373481,0.626501,49692.8,104236,149449032,48,27,999976,249543690
80.8333,0.374109,0.62587,49642.9,104146,149700496,50,30,999975,249291545
81,0.374713,0.625267,49595,104069,149941999,48,25,999976,249049928
81.1667,0.375334,0.624652,49546.2,103980,150190589,52,32,999974,248804065
81.3333,0.375968,0.624009,49495.2,103885,150444202,52,32,999974,248546839
81.5,0.376605,0.623368,49444.4,103794,150699304,48,32,999976,248290112
81.6667,0.377223,0.622751,49395.5,103714,150946600,50,36,999975,248043432
81.8333,0.377832,0.622143,49347.2,103640,151190345,36,31,999982,247799990
82,0.378428,0.62155,49300.2,103560,151428569,50,30,999975,247562770
82.1667,0.37905,0.62093,49251,103468,151677626,56,41,999972,247314656
82.3333,0.379655,0.62032,49202.6,103373,151919648,42,29,999979,247070674
82.5,0.380296,0.619687,49152.4,103279,152176195,50,34,999975,246817145
82.6667,0.380933,0.619049,49101.8,103188,152430924,42,25,999979,246561773
82.8333,0.381534,0.618441,49053.6,103102,152671528,54,39,999973,246318752
83,0.382094,0.617885,49009.4,103030,152895494,48,30,999976,246095991
83.1667,0.382707,0.617273,48961,102947,153140957,40,27,999980,245851406
83.3333,0.383304,0.61668,48913.9,102864,153379704,40,25,999980,245614009
83.5,0.383907,0.616071,48865.6,102784,153621221,44,27,999978,245370412
83.6667,0.384521,0.615449,48816.3,102695,153866953,48,31,999976,245121554
83.8333,0.385136,0.614844,48768.2,102611,154112729,50,33,999975,244879077
84,0.385745,0.614234,48719.9,102528,154356646,50,32,999975,244635309
84.1667,0.386363,0.613613,48670.6,102445,154604087,44,34,999978,244386711
84.3333,0.386958,0.613018,48623.4,102359,154841842,50,37,999975,244148554
84.5,0.387547,0.612433,48577,102283,155077867,44,29,999978,243914605
84.6667,0.388145,0.611842,48530.1,102196,155317152,38,19,999981,243677975
84.8333,0.388745,0.611232,48481.8,102108,155557062,54,37,999973,243433896
85,0.389353,0.61063,48434,102032,155800330,38,19,999981,243193166
85.1667,0.389937,0.610051,48388.1,101955,156033883,34,21,999983,242961307
85.3333,0.390573,0.609412,48337.4,101863,156288565,48,32,999976,242705846
85.5,0.391159,0.608832,48291.4,101793,156523147,42,25,999979,242473443
85.6667,0.391757,0.608221,48243,101713,156762443,56,38,999972,242229255
85.8333,0.392374,0.607602,48193.9,101625,157009192,52,36,999974,241981527
86,0.393003,0.606971,48143.8,101533,157260889,48,30,999976,241729031
86.1667,0.393592,0.606389,48097.6,101444,157496435,54,34,999973,241495939
86.3333,0.394192,0.605789,48050,101360,157736661,46,31,999977,241255928
86.5,0.394755,0.605227,48005.4,101287,157961777,44,25,999978,241030886
86.6667,0.395385,0.604599,47955.6,101205,158214084,32,21,999984,240779642
86.8333,0.395984,0.603997,47907.9,101124,158453846,42,27,999979,240538842
87,0.396591,0.603388,47859.6,101035,158696795,50,30,999975,240295134
87.1667,0.397234,0.602748,47808.8,100935,158954006,46,34,999977,240039072
87.3333,0.397837,0.602145,47761,100846,159195043,54,34,999973,239797616
87.5,0.398427,0.601559,47714.5,100758,159431347,44,28,999978,239563249
87.6667,0.399014,0.600972,47667.9,100678,159666192,46,23,999977,239328215
87.8333,0.399601,0.600386,47621.5,100600,159901136,40,22,999980,239093759
88,0.400214,0.599765,47572.2,100519,160146537,40,30,999980,238845219
88.1667,0.400771,0.599213,47528.4,100454,160369291,46,27,999977,238624469
88.3333,0.401384,0.598603,47480,100377,160614526,48,26,999976,238380353
88.5,0.401997,0.597983,47430.8,100294,160859785,54,33,999973,238132156
88.6667,0.40257,0.59741,47385.5,100208,161089350,50,29,999975,237903148
88.8333,0.403162,0.59682,47338.6,100136,161326058,56,41,999972,237667012
89,0.403742,0.59624,47292.6,100064,161558258,38,21,999981,237434927
89.1667,0.404333,0.595652,47246,99981.2,161794709,52,26,999974,237199653
89.3333,0.404944,0.595036,47197.2,99890.1,162038995,48,27,999976,236953262
89.5,0.405542,0.594438,47149.7,99805.2,162278415,46,30,999977,236713770
89.6667,0.406143,0.593843,47102.5,99723.9,162518821,44,25,999978,236475777
89.8333,0.406739,0.593248,47055.3,99634.8,162757576,46,25,999977,236237426
90,0.407311,0.592671,47009.6,99553.3,162986387,46,26,999977,236006884
90.1667,0.407866,0.592117,46965.6,99492.1,163208323,50,31,999975,235785013
90.3333,0.408462,0.59152,46918.2,99423.5,163446851,46,32,999977,235546080
90.5,0.409042,0.590943,46872.5,99347.8,163678905,42,22,999979,235315172
90.6667,0.40962,0.590359,46826.1,99276.3,163910209,56,44,999972,235081495
90.8333,0.410186,0.589797,46781.6,99196,164136683,42,28,999979,234856736
91,0.410781,0.589198,46734.1,99111.6,164374798,48,27,999976,234617159
91.1667,0.411357,0.588624,46688.5,99037.1,164605451,44,31,999978,234387266
91.3333,0.41195,0.588031,46641.5,98959.1,164842500,42,28,999979,234150029
91.5,0.412521,0.587466,46596.7,98878.9,165071258,34,21,999983,233924048
91.6667,0.41311,0.586874,46549.7,98792.5,165306870,38,28,999981,233687031
91.8333,0.413696,0.586293,46503.7,98710.4,165541255,32,19,999984,233454610
92,0.414236,0.585754,46460.9,98638.4,165757507,26,16,999987,233238950
92.1667,0.414816,0.585156,46413.5,98550.6,165989589,48,32,999976,232999642
92.3333,0.415419,0.584565,46366.6,98477.9,166230511,44,25,999978,232762979
92.5,0.416008,0.583976,46319.9,98393.2,166466573,40,24,999980,232527568
92.6667,0.416576,0.583413,46275.2,98306.6,166693771,32,17,999984,232302103
92.8333,0.417156,0.582825,46228.6,98223.3,166925840,40,26,999980,232066933
93,0.417722,0.582258,46183.6,98153,167152452,50,37,999975,231839739
93.1667,0.418319,0.581658,46136,98068.8,167391314,56,30,999972,231599980
93.3333,0.418897,0.581087,46090.7,97986.6,167622262,42,25,999979,231371402
93.5,0.419469,0.58051,46045,97909.5,167851195,44,32,999978,231140543
93.6667,0.420037,0.579944,46000.1,97826,168078485,42,24,999979,230913990
93.8333,0.420613,0.579373,45954.8,97747.8,168308959,50,30,999975,230685521
94,0.42116,0.578822,45911.1,97684.8,168527976,52,37,999974,230465049
94.1667,0.421726,0.57826,45866.5,97610,168754306,40,24,999980,230239958
94.3333,0.422289,0.577695,45821.7,97536.9,168979662,44,30,999978,230013954
94.5,0.422875,0.577107,45775.1,97452.9,169214143,40,29,999980,229778838
94.6667,0.423456,0.576525,45728.9,97381.7,169446833,52,33,999974,229545940
94.8333,0.42406,0.575917,45680.6,97289.9,169688459,52,31,999974,229302440
95,0.424646,0.575342,45635,97196.1,169922763,32,16,999984,229072445
95.1667,0.425235,0.574747,45587.9,97124.9,170158482,40,28,999980,228834539
95.3333,0.425775,0.574216,45545.8,97053.7,170374481,36,15,999982,228622037
95.5,0.426336,0.573639,45500,96979.1,170599251,46,32,999977,228391056
95.6667,0.426914,0.573077,45455.4,96907.5,170830471,40,25,999980,228165994
95.8333,0.427466,0.57252,45411.2,96834.7,171051374,44,28,999978,227943224
96,0.42803,0.571952,45366.1,96755.1,171276942,56,26,999972,227715888
96.1667,0.42861,0.571366,45319.7,96666.9,171509178,52,38,999974,227481368
96.3333,0.429165,0.570819,45276.3,96586.7,171731086,40,30,999980,227262666
96.5,0.42974,0.570243,45230.6,96512,171961163,48,29,999976,227032121
96.6667,0.43031,0.569679,45185.9,96442,172189538,38,25,999981,226806387
96.8333,0.430868,0.569118,45141.3,96384.2,172412557,46,30,999977,226581760
97,0.431418,0.568561,45097.2,96305,172632912,42,29,999979,226359056
97.1667,0.431961,0.568027,45054.8,96235.3,172849996,36,18,999982,226145451
97.3333,0.432528,0.56746,45009.8,96161.3,173077012,40,25,999980,225918401
97.5,0.433099,0.566885,44964.2,96085,173305525,36,22,999982,225688380
97.6667,0.433673,0.566314,44919,96008.7,173535100,32,20,999984,225460057
97.8333,0.434233,0.565755,44874.6,95940.3,173759065,42,23,999979,225236241
98,0.434786,0.565194,44830.1,95864.8,173980416,52,35,999974,225011729
98.1667,0.435351,0.564634,44785.7,95778.7,174206525,42,27,999979,224787661
98.3333,0.435919,0.564063,44740.4,95689.9,174433872,42,24,999979,224559265
98.5,0.436468,0.563511,44696.6,95602.4,174653636,42,25,999979,224338259
98.6667,0.437027,0.562957,44652.7,95525.2,174877306,44,30,999978,224116637
98.8333,0.437578,0.562407,44609.1,95443.9,175097750,42,25,999979,223896703
99,0.438121,0.561861,44565.7,95373.1,175314773,46,28,999977,223677834
99.1667,0.438665,0.561321,44522.9,95299.1,175532757,36,25,999982,223461744
99.3333,0.439222,0.560764,44478.7,95230.6,175755438,42,26,999979,223238864
99.5,0.439767,0.560222,44435.8,95165.5,175973484,50,23,999975,223022242
99.6667,0.440304,0.559683,44393,95101.2,176188593,40,25,999980,222806636
99.8333,0.440835,0.559152,44350.9,95030,176401081,34,19,999983,222594176
100,0.441389,0.558594,44306.7,94950.9,176622488,48,25,999976,222370894
100.167,0.441937,0.558043,44262.9,94880.1,176842009,48,32,999976,222150287
100.333,0.442488,0.557496,44219.6,94807.2,177062558,40,25,999980,221931463
100.5,0.443061,0.556926,44174.3,94727.8,177291851,36,20,999982,221703311
100.667,0.443586,0.556399,44132.5,94661.7,177501812,34,20,999983,221492360
100.833,0.444162,0.555829,44087.3,94575.2,177732263,36,22,999982,221264318
101,0.444742,0.555246,44041.1,94494,177964379,46,26,999977,221031176
101.167,0.445296,0.554677,43995.9,94400.1,178186023,42,33,999979,220803376
101.333,0.445831,0.554159,43954.9,94333.4,178400159,40,19,999980,220596236
101.5,0.446377,0.553618,43911.9,94267.1,178618523,36,17,999982,220379553
101.667,0.446905,0.553082,43869.4,94188.2,178830047,44,28,999978,220164969
101.833,0.447452,0.55254,43826.4,94118,179048891,32,15,999984,219948259
102,0.447978,0.552008,43784.2,94046.3,179259328,36,22,999982,219735392
102.167,0.44851,0.551478,43742.2,93975.4,179471952,50,31,999975,219523323
102.333,0.449055,0.550922,43698.1,93900.2,179690030,38,26,999981,219300790
102.5,0.44957,0.550417,43658,93837.7,179896269,44,23,999978,219098694
102.667,0.450122,0.549873,43614.8,93762.5,180117135,24,10,999988,218880794
102.833,0.450653,0.549337,43572.3,93686.9,180329681,36,18,999982,218666317
103,0.451197,0.548787,43528.8,93620.2,180547359,38,20,999981,218446565
103.167,0.451738,0.54824,43485.4,93545.2,180763752,56,39,999972,218227559
103.333,0.452275,0.547708,43443.2,93473.1,180978842,38,24,999981,218014730
103.5,0.452804,0.547182,43401.4,93405.9,181190370,26,16,999987,217804047
103.667,0.453364,0.546629,43357.6,93331.1,181414340,28,15,999986,217583006
